# N = 400000
1.1796452499999999e+01 3.4318218070354103e+00
1.1779842500000001e+01 3.4342936937882476e+00
1.1770400000000000e+01 3.4297920986555424e+00
1.1769932499999999e+01 3.4324949301410155e+00
1.1770037500000001e+01 3.4273086742506456e+00
1.1752770000000000e+01 3.4267159682559067e+00
1.1746820000000000e+01 3.4345072263135523e+00
1.1745237500000000e+01 3.4258697535945153e+00
1.1741199999999999e+01 3.4295120002705985e+00
1.1739744999999999e+01 3.4271755623216946e+00
1.1737510000000000e+01 3.4271225539656425e+00
1.1722105000000001e+01 3.4223112612640847e+00
1.1722420000000000e+01 3.4313385644089407e+00
1.1722557500000001e+01 3.4220342136211492e+00
1.1729184999999999e+01 3.4317188456770480e+00
1.1728927499999999e+01 3.4228711923973623e+00
1.1737920000000001e+01 3.4317428623951387e+00
1.1711037500000000e+01 3.4204076034288322e+00
1.1714682500000000e+01 3.4217300337977798e+00
1.1721147500000001e+01 3.4139301081369173e+00
1.1725915000000001e+01 3.4257090379620663e+00
1.1739537500000001e+01 3.4299310176873434e+00
1.1727440000000000e+01 3.4254008592280130e+00
1.1737182499999999e+01 3.4249743738740266e+00
1.1744310000000000e+01 3.4252850427227219e+00
1.1738887500000001e+01 3.4232934087430711e+00
1.1749242499999999e+01 3.4309026765843629e+00
1.1762517500000000e+01 3.4290325985901289e+00
1.1768170000000000e+01 3.4400893667316259e+00
1.1771120000000000e+01 3.4359909699532110e+00
1.1780282500000000e+01 3.4326136864193963e+00
1.1802232500000001e+01 3.4297004994523577e+00
1.1792422500000001e+01 3.4314040976681435e+00
1.1788995000000000e+01 3.4283854640304070e+00
1.1780950000000001e+01 3.4296497047803567e+00
1.1768915000000000e+01 3.4325296390235325e+00
1.1761150000000001e+01 3.4308491190228647e+00
1.1754759999999999e+01 3.4293727330810833e+00
1.1749152499999999e+01 3.4287925034542095e+00
1.1750645000000000e+01 3.4285291429379736e+00
1.1742725000000000e+01 3.4286213810181771e+00
1.1732464999999999e+01 3.4221952053871822e+00
1.1732239999999999e+01 3.4211561762655638e+00
1.1728072500000000e+01 3.4225718304724824e+00
1.1720447500000001e+01 3.4217631273575502e+00
1.1719377500000000e+01 3.4258449340992838e+00
1.1726945000000001e+01 3.4269258770762745e+00
1.1727547500000000e+01 3.4308733779088585e+00
1.1732087500000000e+01 3.4269863425966172e+00
1.1728524999999999e+01 3.4251943484092995e+00
1.1728422500000001e+01 3.4263228338108651e+00
1.1728622500000000e+01 3.4312522134774288e+00
1.1727427499999999e+01 3.4302517010044271e+00
1.1729532499999999e+01 3.4221213934405870e+00
1.1730487500000001e+01 3.4244168134652866e+00
1.1737572500000001e+01 3.4311323651593093e+00
1.1738099999999999e+01 3.4239755241531751e+00
1.1761130000000000e+01 3.4302669171800635e+00
1.1745392499999999e+01 3.4301752901191178e+00
1.1756615000000000e+01 3.4244034139941788e+00
1.1769450000000001e+01 3.4355722518235572e+00
1.1778957500000001e+01 3.4445460823153065e+00
1.1777055000000001e+01 3.4344541818133152e+00
1.1786614999999999e+01 3.4321635802762946e+00
3.4660944999999998e+01 5.9015317254908517e+00
3.4582994999999997e+01 5.8872762658104660e+00
3.4556130000000003e+01 5.8883855531970655e+00
3.4492690000000003e+01 5.8760277027852652e+00
3.4449010000000001e+01 5.8869915933267496e+00
3.4387412500000003e+01 5.8733992759596552e+00
3.4373564999999999e+01 5.8680042766493523e+00
3.4334170000000000e+01 5.8632836713824297e+00
3.4314365000000002e+01 5.8670746242718650e+00
3.4283870000000000e+01 5.8493950818097398e+00
3.4259967500000002e+01 5.8558333650252985e+00
3.4231340000000003e+01 5.8520292894345456e+00
3.4222690000000000e+01 5.8676148615855954e+00
3.4212874999999997e+01 5.8559443503482100e+00
3.4208157499999999e+01 5.8533830350656206e+00
3.4186655000000002e+01 5.8546182549313102e+00
3.4193852499999998e+01 5.8613687572310154e+00
3.4202655000000000e+01 5.8489918747571279e+00
3.4202157499999998e+01 5.8542693690326448e+00
3.4218942499999997e+01 5.8674199339823963e+00
3.4241232500000002e+01 5.8546720130972076e+00
3.4254882500000001e+01 5.8606942772331800e+00
3.4265079999999998e+01 5.8631444288538619e+00
3.4298717500000002e+01 5.8662859080677059e+00
3.4339685000000003e+01 5.8682833180389906e+00
3.4359670000000001e+01 5.8655654025081052e+00
3.4421135000000000e+01 5.8649407764933974e+00
3.4448462499999998e+01 5.8701642980494082e+00
3.4488647499999999e+01 5.8847719684575566e+00
